,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,122,0.61,0.71,0.1,residential
1,2018/6/1 0:05,122,0.61,0.71,,
2,2018/6/1 0:10,122,0.61,0.71,,
3,2018/6/1 0:15,121,0.605,0.705,,
4,2018/6/1 0:20,121,0.605,0.705,,
5,2018/6/1 0:25,121,0.605,0.705,,
6,2018/6/1 0:30,121,0.605,0.705,,
7,2018/6/1 0:35,121,0.605,0.705,,
8,2018/6/1 0:40,121,0.605,0.705,,
9,2018/6/1 0:45,121,0.605,0.705,,
10,2018/6/1 0:50,120,0.6,0.7,,
11,2018/6/1 0:55,119,0.595,0.695,,
12,2018/6/1 1:00,119,0.595,0.695,,
13,2018/6/1 1:05,118,0.59,0.69,,
14,2018/6/1 1:10,117,0.585,0.685,,
15,2018/6/1 1:15,117,0.585,0.685,,
16,2018/6/1 1:20,117,0.585,0.685,,
17,2018/6/1 1:25,116,0.58,0.68,,
18,2018/6/1 1:30,116,0.58,0.68,,
19,2018/6/1 1:35,116,0.58,0.68,,
20,2018/6/1 1:40,115,0.575,0.675,,
21,2018/6/1 1:45,115,0.575,0.675,,
22,2018/6/1 1:50,115,0.575,0.675,,
23,2018/6/1 1:55,115,0.575,0.675,,
24,2018/6/1 2:00,115,0.575,0.675,,
25,2018/6/1 2:05,115,0.575,0.675,,
26,2018/6/1 2:10,115,0.575,0.675,,
27,2018/6/1 2:15,114,0.57,0.67,,
28,2018/6/1 2:20,114,0.57,0.67,,
29,2018/6/1 2:25,114,0.57,0.67,,
30,2018/6/1 2:30,114,0.57,0.67,,
31,2018/6/1 2:35,114,0.57,0.67,,
32,2018/6/1 2:40,114,0.57,0.67,,
33,2018/6/1 2:45,114,0.57,0.67,,
34,2018/6/1 2:50,114,0.57,0.67,,
35,2018/6/1 2:55,114,0.57,0.67,,
36,2018/6/1 3:00,114,0.57,0.67,,
37,2018/6/1 3:05,114,0.57,0.67,,
38,2018/6/1 3:10,114,0.57,0.67,,
39,2018/6/1 3:15,114,0.57,0.67,,
40,2018/6/1 3:20,114,0.57,0.67,,
41,2018/6/1 3:25,114,0.57,0.67,,
42,2018/6/1 3:30,114,0.57,0.67,,
43,2018/6/1 3:35,114,0.57,0.67,,
44,2018/6/1 3:40,114,0.57,0.67,,
45,2018/6/1 3:45,114,0.57,0.67,,
46,2018/6/1 3:50,114,0.57,0.67,,
47,2018/6/1 3:55,114,0.57,0.67,,
48,2018/6/1 4:00,114,0.57,0.67,,
49,2018/6/1 4:05,114,0.57,0.67,,
50,2018/6/1 4:10,113,0.565,0.665,,
51,2018/6/1 4:15,113,0.565,0.665,,
52,2018/6/1 4:20,113,0.565,0.665,,
53,2018/6/1 4:25,113,0.565,0.665,,
54,2018/6/1 4:30,113,0.565,0.665,,
55,2018/6/1 4:35,113,0.565,0.665,,
56,2018/6/1 4:40,113,0.565,0.665,,
57,2018/6/1 4:45,113,0.565,0.665,,
58,2018/6/1 4:50,113,0.565,0.665,,
59,2018/6/1 4:55,113,0.565,0.665,,
60,2018/6/1 5:00,113,0.565,0.665,,
61,2018/6/1 5:05,113,0.565,0.665,,
62,2018/6/1 5:10,113,0.565,0.665,,
63,2018/6/1 5:15,113,0.565,0.665,,
64,2018/6/1 5:20,113,0.565,0.665,,
65,2018/6/1 5:25,113,0.565,0.665,,
66,2018/6/1 5:30,113,0.565,0.665,,
67,2018/6/1 5:35,113,0.565,0.665,,
68,2018/6/1 5:40,112,0.56,0.66,,
69,2018/6/1 5:45,112,0.56,0.66,,
70,2018/6/1 5:50,110,0.55,0.65,,
71,2018/6/1 5:55,110,0.55,0.65,,
72,2018/6/1 6:00,110,0.55,0.65,,
73,2018/6/1 6:05,110,0.55,0.65,,
74,2018/6/1 6:10,110,0.55,0.65,,
75,2018/6/1 6:15,110,0.55,0.65,,
76,2018/6/1 6:20,110,0.55,0.65,,
77,2018/6/1 6:25,110,0.55,0.65,,
78,2018/6/1 6:30,110,0.55,0.65,,
79,2018/6/1 6:35,110,0.55,0.65,,
80,2018/6/1 6:40,110,0.55,0.65,,
81,2018/6/1 6:45,109,0.545,0.645,,
82,2018/6/1 6:50,108,0.54,0.64,,
83,2018/6/1 6:55,108,0.54,0.64,,
84,2018/6/1 7:00,108,0.54,0.64,,
85,2018/6/1 7:05,108,0.54,0.64,,
86,2018/6/1 7:10,108,0.54,0.64,,
87,2018/6/1 7:15,108,0.54,0.64,,
88,2018/6/1 7:20,107,0.535,0.635,,
89,2018/6/1 7:25,106,0.53,0.63,,
90,2018/6/1 7:30,106,0.53,0.63,,
91,2018/6/1 7:35,105,0.525,0.625,,
92,2018/6/1 7:40,104,0.52,0.62,,
93,2018/6/1 7:45,102,0.51,0.61,,
94,2018/6/1 7:50,99,0.495,0.595,,
95,2018/6/1 7:55,99,0.495,0.595,,
96,2018/6/1 8:00,99,0.495,0.595,,
97,2018/6/1 8:05,98,0.49,0.59,,
98,2018/6/1 8:10,97,0.485,0.585,,
99,2018/6/1 8:15,96,0.48,0.58,,
100,2018/6/1 8:20,96,0.48,0.58,,
101,2018/6/1 8:25,95,0.475,0.575,,
102,2018/6/1 8:30,93,0.465,0.565,,
103,2018/6/1 8:35,93,0.465,0.565,,
104,2018/6/1 8:40,92,0.46,0.56,,
105,2018/6/1 8:45,91,0.455,0.555,,
106,2018/6/1 8:50,91,0.455,0.555,,
107,2018/6/1 8:55,91,0.455,0.555,,
108,2018/6/1 9:00,91,0.455,0.555,,
109,2018/6/1 9:05,91,0.455,0.555,,
110,2018/6/1 9:10,89,0.445,0.545,,
111,2018/6/1 9:15,88,0.44,0.54,,
112,2018/6/1 9:20,88,0.44,0.54,,
113,2018/6/1 9:25,88,0.44,0.54,,
114,2018/6/1 9:30,85,0.425,0.525,,
115,2018/6/1 9:35,83,0.415,0.515,,
116,2018/6/1 9:40,83,0.415,0.515,,
117,2018/6/1 9:45,83,0.415,0.515,,
118,2018/6/1 9:50,83,0.415,0.515,,
119,2018/6/1 9:55,83,0.415,0.515,,
120,2018/6/1 10:00,82,0.41,0.51,,
121,2018/6/1 10:05,82,0.41,0.51,,
122,2018/6/1 10:10,82,0.41,0.51,,
123,2018/6/1 10:15,81,0.405,0.505,,
124,2018/6/1 10:20,80,0.4,0.5,,
125,2018/6/1 10:25,80,0.4,0.5,,
126,2018/6/1 10:30,80,0.4,0.5,,
127,2018/6/1 10:35,78,0.39,0.49,,
128,2018/6/1 10:40,77,0.385,0.485,,
129,2018/6/1 10:45,77,0.385,0.485,,
130,2018/6/1 10:50,77,0.385,0.485,,
131,2018/6/1 10:55,76,0.38,0.48,,
