,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,46,0.094455852,0.294455852,0.2,office
1,2018/6/1 0:05,46,0.094455852,0.294455852,,
2,2018/6/1 0:10,46,0.094455852,0.294455852,,
3,2018/6/1 0:15,46,0.094455852,0.294455852,,
4,2018/6/1 0:20,46,0.094455852,0.294455852,,
5,2018/6/1 0:25,46,0.094455852,0.294455852,,
6,2018/6/1 0:30,45,0.092402464,0.292402464,,
7,2018/6/1 0:35,45,0.092402464,0.292402464,,
8,2018/6/1 0:40,45,0.092402464,0.292402464,,
9,2018/6/1 0:45,45,0.092402464,0.292402464,,
10,2018/6/1 0:50,45,0.092402464,0.292402464,,
11,2018/6/1 0:55,44,0.090349076,0.290349076,,
12,2018/6/1 1:00,44,0.090349076,0.290349076,,
13,2018/6/1 1:05,44,0.090349076,0.290349076,,
14,2018/6/1 1:10,44,0.090349076,0.290349076,,
15,2018/6/1 1:15,44,0.090349076,0.290349076,,
16,2018/6/1 1:20,44,0.090349076,0.290349076,,
17,2018/6/1 1:25,44,0.090349076,0.290349076,,
18,2018/6/1 1:30,44,0.090349076,0.290349076,,
19,2018/6/1 1:35,44,0.090349076,0.290349076,,
20,2018/6/1 1:40,44,0.090349076,0.290349076,,
21,2018/6/1 1:45,44,0.090349076,0.290349076,,
22,2018/6/1 1:50,43,0.088295688,0.288295688,,
23,2018/6/1 1:55,43,0.088295688,0.288295688,,
24,2018/6/1 2:00,43,0.088295688,0.288295688,,
25,2018/6/1 2:05,43,0.088295688,0.288295688,,
26,2018/6/1 2:10,43,0.088295688,0.288295688,,
27,2018/6/1 2:15,43,0.088295688,0.288295688,,
28,2018/6/1 2:20,43,0.088295688,0.288295688,,
29,2018/6/1 2:25,43,0.088295688,0.288295688,,
30,2018/6/1 2:30,43,0.088295688,0.288295688,,
31,2018/6/1 2:35,43,0.088295688,0.288295688,,
32,2018/6/1 2:40,43,0.088295688,0.288295688,,
33,2018/6/1 2:45,43,0.088295688,0.288295688,,
34,2018/6/1 2:50,43,0.088295688,0.288295688,,
35,2018/6/1 2:55,43,0.088295688,0.288295688,,
36,2018/6/1 3:00,43,0.088295688,0.288295688,,
37,2018/6/1 3:05,43,0.088295688,0.288295688,,
38,2018/6/1 3:10,43,0.088295688,0.288295688,,
39,2018/6/1 3:15,43,0.088295688,0.288295688,,
40,2018/6/1 3:20,43,0.088295688,0.288295688,,
41,2018/6/1 3:25,43,0.088295688,0.288295688,,
42,2018/6/1 3:30,43,0.088295688,0.288295688,,
43,2018/6/1 3:35,43,0.088295688,0.288295688,,
44,2018/6/1 3:40,43,0.088295688,0.288295688,,
45,2018/6/1 3:45,43,0.088295688,0.288295688,,
46,2018/6/1 3:50,43,0.088295688,0.288295688,,
47,2018/6/1 3:55,43,0.088295688,0.288295688,,
48,2018/6/1 4:00,43,0.088295688,0.288295688,,
49,2018/6/1 4:05,43,0.088295688,0.288295688,,
50,2018/6/1 4:10,43,0.088295688,0.288295688,,
51,2018/6/1 4:15,43,0.088295688,0.288295688,,
52,2018/6/1 4:20,43,0.088295688,0.288295688,,
53,2018/6/1 4:25,42,0.0862423,0.2862423,,
54,2018/6/1 4:30,42,0.0862423,0.2862423,,
55,2018/6/1 4:35,42,0.0862423,0.2862423,,
56,2018/6/1 4:40,42,0.0862423,0.2862423,,
57,2018/6/1 4:45,42,0.0862423,0.2862423,,
58,2018/6/1 4:50,42,0.0862423,0.2862423,,
59,2018/6/1 4:55,42,0.0862423,0.2862423,,
60,2018/6/1 5:00,42,0.0862423,0.2862423,,
61,2018/6/1 5:05,42,0.0862423,0.2862423,,
62,2018/6/1 5:10,42,0.0862423,0.2862423,,
63,2018/6/1 5:15,42,0.0862423,0.2862423,,
64,2018/6/1 5:20,42,0.0862423,0.2862423,,
65,2018/6/1 5:25,42,0.0862423,0.2862423,,
66,2018/6/1 5:30,42,0.0862423,0.2862423,,
67,2018/6/1 5:35,42,0.0862423,0.2862423,,
68,2018/6/1 5:40,42,0.0862423,0.2862423,,
69,2018/6/1 5:45,42,0.0862423,0.2862423,,
70,2018/6/1 5:50,42,0.0862423,0.2862423,,
71,2018/6/1 5:55,42,0.0862423,0.2862423,,
72,2018/6/1 6:00,42,0.0862423,0.2862423,,
73,2018/6/1 6:05,42,0.0862423,0.2862423,,
74,2018/6/1 6:10,42,0.0862423,0.2862423,,
75,2018/6/1 6:15,42,0.0862423,0.2862423,,
76,2018/6/1 6:20,42,0.0862423,0.2862423,,
77,2018/6/1 6:25,42,0.0862423,0.2862423,,
78,2018/6/1 6:30,42,0.0862423,0.2862423,,
79,2018/6/1 6:35,42,0.0862423,0.2862423,,
80,2018/6/1 6:40,42,0.0862423,0.2862423,,
81,2018/6/1 6:45,42,0.0862423,0.2862423,,
82,2018/6/1 6:50,42,0.0862423,0.2862423,,
83,2018/6/1 6:55,41,0.084188912,0.284188912,,
84,2018/6/1 7:00,41,0.084188912,0.284188912,,
85,2018/6/1 7:05,41,0.084188912,0.284188912,,
86,2018/6/1 7:10,41,0.084188912,0.284188912,,
87,2018/6/1 7:15,41,0.084188912,0.284188912,,
88,2018/6/1 7:20,41,0.084188912,0.284188912,,
89,2018/6/1 7:25,41,0.084188912,0.284188912,,
90,2018/6/1 7:30,41,0.084188912,0.284188912,,
91,2018/6/1 7:35,40,0.082135524,0.282135524,,
92,2018/6/1 7:40,40,0.082135524,0.282135524,,
93,2018/6/1 7:45,40,0.082135524,0.282135524,,
94,2018/6/1 7:50,40,0.082135524,0.282135524,,
95,2018/6/1 7:55,40,0.082135524,0.282135524,,
96,2018/6/1 8:00,40,0.082135524,0.282135524,,
97,2018/6/1 8:05,40,0.082135524,0.282135524,,
98,2018/6/1 8:10,40,0.082135524,0.282135524,,
99,2018/6/1 8:15,40,0.082135524,0.282135524,,
100,2018/6/1 8:20,40,0.082135524,0.282135524,,
101,2018/6/1 8:25,40,0.082135524,0.282135524,,
102,2018/6/1 8:30,40,0.082135524,0.282135524,,
103,2018/6/1 8:35,40,0.082135524,0.282135524,,
104,2018/6/1 8:40,40,0.082135524,0.282135524,,
105,2018/6/1 8:45,40,0.082135524,0.282135524,,
106,2018/6/1 8:50,39,0.080082136,0.280082136,,
107,2018/6/1 8:55,38,0.078028747,0.278028747,,
108,2018/6/1 9:00,37,0.075975359,0.275975359,,
109,2018/6/1 9:05,36,0.073921971,0.273921971,,
110,2018/6/1 9:10,36,0.073921971,0.273921971,,
111,2018/6/1 9:15,36,0.073921971,0.273921971,,
112,2018/6/1 9:20,36,0.073921971,0.273921971,,
113,2018/6/1 9:25,36,0.073921971,0.273921971,,
114,2018/6/1 9:30,35,0.071868583,0.271868583,,
115,2018/6/1 9:35,35,0.071868583,0.271868583,,
116,2018/6/1 9:40,35,0.071868583,0.271868583,,
117,2018/6/1 9:45,35,0.071868583,0.271868583,,
118,2018/6/1 9:50,35,0.071868583,0.271868583,,
119,2018/6/1 9:55,34,0.069815195,0.269815195,,
120,2018/6/1 10:00,34,0.069815195,0.269815195,,
121,2018/6/1 10:05,34,0.069815195,0.269815195,,
122,2018/6/1 10:10,33,0.067761807,0.267761807,,
123,2018/6/1 10:15,33,0.067761807,0.267761807,,
124,2018/6/1 10:20,33,0.067761807,0.267761807,,
125,2018/6/1 10:25,33,0.067761807,0.267761807,,
126,2018/6/1 10:30,33,0.067761807,0.267761807,,
127,2018/6/1 10:35,33,0.067761807,0.267761807,,
128,2018/6/1 10:40,33,0.067761807,0.267761807,,
129,2018/6/1 10:45,33,0.067761807,0.267761807,,
130,2018/6/1 10:50,33,0.067761807,0.267761807,,
131,2018/6/1 10:55,33,0.067761807,0.267761807,,
132,2018/6/1 11:00,33,0.067761807,0.267761807,,
133,2018/6/1 11:05,33,0.067761807,0.267761807,,
134,2018/6/1 11:10,33,0.067761807,0.267761807,,
135,2018/6/1 11:15,33,0.067761807,0.267761807,,
136,2018/6/1 11:20,33,0.067761807,0.267761807,,
137,2018/6/1 11:25,33,0.067761807,0.267761807,,
138,2018/6/1 11:30,33,0.067761807,0.267761807,,
139,2018/6/1 11:35,33,0.067761807,0.267761807,,
140,2018/6/1 11:40,33,0.067761807,0.267761807,,
141,2018/6/1 11:45,33,0.067761807,0.267761807,,
142,2018/6/1 11:50,33,0.067761807,0.267761807,,
143,2018/6/1 11:55,33,0.067761807,0.267761807,,
144,2018/6/1 12:00,33,0.067761807,0.267761807,,
145,2018/6/1 12:05,33,0.067761807,0.267761807,,
146,2018/6/1 12:10,33,0.067761807,0.267761807,,
147,2018/6/1 12:15,33,0.067761807,0.267761807,,
148,2018/6/1 12:20,33,0.067761807,0.267761807,,
149,2018/6/1 12:25,33,0.067761807,0.267761807,,
150,2018/6/1 12:30,33,0.067761807,0.267761807,,
151,2018/6/1 12:35,33,0.067761807,0.267761807,,
152,2018/6/1 12:40,33,0.067761807,0.267761807,,
153,2018/6/1 12:45,33,0.067761807,0.267761807,,
154,2018/6/1 12:50,33,0.067761807,0.267761807,,
155,2018/6/1 12:55,33,0.067761807,0.267761807,,
156,2018/6/1 13:00,34,0.069815195,0.269815195,,
157,2018/6/1 13:05,34,0.069815195,0.269815195,,
158,2018/6/1 13:10,33,0.067761807,0.267761807,,
159,2018/6/1 13:15,33,0.067761807,0.267761807,,
