,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,35,0.116666667,0.316666667,0.2,commercial
1,2018/6/1 0:05,32,0.106666667,0.306666667,,
2,2018/6/1 0:10,28,0.093333333,0.293333333,,
3,2018/6/1 0:15,23,0.076666667,0.276666667,,
4,2018/6/1 0:20,23,0.076666667,0.276666667,,
5,2018/6/1 0:25,22,0.073333333,0.273333333,,
6,2018/6/1 0:30,19,0.063333333,0.263333333,,
7,2018/6/1 0:35,18,0.06,0.26,,
8,2018/6/1 0:40,18,0.06,0.26,,
9,2018/6/1 0:45,18,0.06,0.26,,
10,2018/6/1 0:50,18,0.06,0.26,,
11,2018/6/1 0:55,18,0.06,0.26,,
12,2018/6/1 1:00,16,0.053333333,0.253333333,,
13,2018/6/1 1:05,15,0.05,0.25,,
14,2018/6/1 1:10,14,0.046666667,0.246666667,,
15,2018/6/1 1:15,14,0.046666667,0.246666667,,
16,2018/6/1 1:20,13,0.043333333,0.243333333,,
17,2018/6/1 1:25,12,0.04,0.24,,
18,2018/6/1 1:30,12,0.04,0.24,,
19,2018/6/1 1:35,12,0.04,0.24,,
20,2018/6/1 1:40,12,0.04,0.24,,
21,2018/6/1 1:45,12,0.04,0.24,,
22,2018/6/1 1:50,12,0.04,0.24,,
23,2018/6/1 1:55,12,0.04,0.24,,
24,2018/6/1 2:00,12,0.04,0.24,,
25,2018/6/1 2:05,12,0.04,0.24,,
26,2018/6/1 2:10,12,0.04,0.24,,
27,2018/6/1 2:15,12,0.04,0.24,,
28,2018/6/1 2:20,12,0.04,0.24,,
29,2018/6/1 2:25,12,0.04,0.24,,
30,2018/6/1 2:30,12,0.04,0.24,,
31,2018/6/1 2:35,12,0.04,0.24,,
32,2018/6/1 2:40,12,0.04,0.24,,
33,2018/6/1 2:45,12,0.04,0.24,,
34,2018/6/1 2:50,12,0.04,0.24,,
35,2018/6/1 2:55,12,0.04,0.24,,
36,2018/6/1 3:00,12,0.04,0.24,,
37,2018/6/1 3:05,11,0.036666667,0.236666667,,
38,2018/6/1 3:10,11,0.036666667,0.236666667,,
39,2018/6/1 3:15,11,0.036666667,0.236666667,,
40,2018/6/1 3:20,12,0.04,0.24,,
41,2018/6/1 3:25,12,0.04,0.24,,
42,2018/6/1 3:30,12,0.04,0.24,,
43,2018/6/1 3:35,12,0.04,0.24,,
44,2018/6/1 3:40,12,0.04,0.24,,
45,2018/6/1 3:45,12,0.04,0.24,,
46,2018/6/1 3:50,12,0.04,0.24,,
47,2018/6/1 3:55,12,0.04,0.24,,
48,2018/6/1 4:00,12,0.04,0.24,,
49,2018/6/1 4:05,12,0.04,0.24,,
50,2018/6/1 4:10,12,0.04,0.24,,
51,2018/6/1 4:15,12,0.04,0.24,,
52,2018/6/1 4:20,12,0.04,0.24,,
53,2018/6/1 4:25,12,0.04,0.24,,
54,2018/6/1 4:30,12,0.04,0.24,,
55,2018/6/1 4:35,12,0.04,0.24,,
56,2018/6/1 4:40,12,0.04,0.24,,
57,2018/6/1 4:45,12,0.04,0.24,,
