,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,24,0.6,0.7,0.1,commercial
1,2018/6/1 0:05,24,0.6,0.7,,
2,2018/6/1 0:10,24,0.6,0.7,,
3,2018/6/1 0:15,24,0.6,0.7,,
4,2018/6/1 0:20,23,0.575,0.675,,
5,2018/6/1 0:25,22,0.55,0.65,,
6,2018/6/1 0:30,21,0.525,0.625,,
7,2018/6/1 0:35,21,0.525,0.625,,
8,2018/6/1 0:40,21,0.525,0.625,,
9,2018/6/1 0:45,21,0.525,0.625,,
10,2018/6/1 0:50,21,0.525,0.625,,
11,2018/6/1 0:55,21,0.525,0.625,,
12,2018/6/1 1:00,21,0.525,0.625,,
13,2018/6/1 1:05,21,0.525,0.625,,
14,2018/6/1 1:10,21,0.525,0.625,,
15,2018/6/1 1:15,21,0.525,0.625,,
16,2018/6/1 1:20,21,0.525,0.625,,
17,2018/6/1 1:25,20,0.5,0.6,,
18,2018/6/1 1:30,19,0.475,0.575,,
19,2018/6/1 1:35,19,0.475,0.575,,
20,2018/6/1 1:40,18,0.45,0.55,,
21,2018/6/1 1:45,18,0.45,0.55,,
22,2018/6/1 1:50,18,0.45,0.55,,
23,2018/6/1 1:55,18,0.45,0.55,,
24,2018/6/1 2:00,18,0.45,0.55,,
25,2018/6/1 2:05,18,0.45,0.55,,
26,2018/6/1 2:10,18,0.45,0.55,,
27,2018/6/1 2:15,18,0.45,0.55,,
28,2018/6/1 2:20,18,0.45,0.55,,
29,2018/6/1 2:25,18,0.45,0.55,,
30,2018/6/1 2:30,18,0.45,0.55,,
31,2018/6/1 2:35,18,0.45,0.55,,
32,2018/6/1 2:40,18,0.45,0.55,,
33,2018/6/1 2:45,18,0.45,0.55,,
34,2018/6/1 2:50,18,0.45,0.55,,
35,2018/6/1 2:55,18,0.45,0.55,,
36,2018/6/1 3:00,18,0.45,0.55,,
37,2018/6/1 3:05,18,0.45,0.55,,
38,2018/6/1 3:10,18,0.45,0.55,,
39,2018/6/1 3:15,18,0.45,0.55,,
40,2018/6/1 3:20,17,0.425,0.525,,
41,2018/6/1 3:25,17,0.425,0.525,,
42,2018/6/1 3:30,17,0.425,0.525,,
43,2018/6/1 3:35,17,0.425,0.525,,
44,2018/6/1 3:40,17,0.425,0.525,,
45,2018/6/1 3:45,17,0.425,0.525,,
46,2018/6/1 3:50,17,0.425,0.525,,
47,2018/6/1 3:55,17,0.425,0.525,,
48,2018/6/1 4:00,17,0.425,0.525,,
49,2018/6/1 4:05,17,0.425,0.525,,
50,2018/6/1 4:10,17,0.425,0.525,,
51,2018/6/1 4:15,17,0.425,0.525,,
52,2018/6/1 4:20,17,0.425,0.525,,
53,2018/6/1 4:25,17,0.425,0.525,,
54,2018/6/1 4:30,17,0.425,0.525,,
55,2018/6/1 4:35,17,0.425,0.525,,
56,2018/6/1 4:40,17,0.425,0.525,,
57,2018/6/1 4:45,17,0.425,0.525,,
58,2018/6/1 4:50,17,0.425,0.525,,
59,2018/6/1 4:55,17,0.425,0.525,,
60,2018/6/1 5:00,17,0.425,0.525,,
61,2018/6/1 5:05,17,0.425,0.525,,
62,2018/6/1 5:10,17,0.425,0.525,,
63,2018/6/1 5:15,17,0.425,0.525,,
64,2018/6/1 5:20,17,0.425,0.525,,
65,2018/6/1 5:25,17,0.425,0.525,,
66,2018/6/1 5:30,17,0.425,0.525,,
67,2018/6/1 5:35,17,0.425,0.525,,
68,2018/6/1 5:40,17,0.425,0.525,,
69,2018/6/1 5:45,17,0.425,0.525,,
70,2018/6/1 5:50,17,0.425,0.525,,
71,2018/6/1 5:55,17,0.425,0.525,,
72,2018/6/1 6:00,17,0.425,0.525,,
73,2018/6/1 6:05,17,0.425,0.525,,
74,2018/6/1 6:10,18,0.45,0.55,,
75,2018/6/1 6:15,18,0.45,0.55,,
76,2018/6/1 6:20,18,0.45,0.55,,
77,2018/6/1 6:25,18,0.45,0.55,,
78,2018/6/1 6:30,18,0.45,0.55,,
79,2018/6/1 6:35,18,0.45,0.55,,
80,2018/6/1 6:40,18,0.45,0.55,,
81,2018/6/1 6:45,19,0.475,0.575,,
82,2018/6/1 6:50,19,0.475,0.575,,
83,2018/6/1 6:55,19,0.475,0.575,,
84,2018/6/1 7:00,19,0.475,0.575,,
85,2018/6/1 7:05,19,0.475,0.575,,
86,2018/6/1 7:10,19,0.475,0.575,,
87,2018/6/1 7:15,19,0.475,0.575,,
88,2018/6/1 7:20,19,0.475,0.575,,
89,2018/6/1 7:25,19,0.475,0.575,,
90,2018/6/1 7:30,19,0.475,0.575,,
91,2018/6/1 7:35,18,0.45,0.55,,
92,2018/6/1 7:40,19,0.475,0.575,,
93,2018/6/1 7:45,19,0.475,0.575,,
94,2018/6/1 7:50,19,0.475,0.575,,
95,2018/6/1 7:55,19,0.475,0.575,,
96,2018/6/1 8:00,19,0.475,0.575,,
97,2018/6/1 8:05,19,0.475,0.575,,
98,2018/6/1 8:10,18,0.45,0.55,,
99,2018/6/1 8:15,17,0.425,0.525,,
100,2018/6/1 8:20,17,0.425,0.525,,
101,2018/6/1 8:25,17,0.425,0.525,,
102,2018/6/1 8:30,17,0.425,0.525,,
103,2018/6/1 8:35,17,0.425,0.525,,
104,2018/6/1 8:40,16,0.4,0.5,,
105,2018/6/1 8:45,16,0.4,0.5,,
106,2018/6/1 8:50,15,0.375,0.475,,
107,2018/6/1 8:55,15,0.375,0.475,,
108,2018/6/1 9:00,14,0.35,0.45,,
109,2018/6/1 9:05,14,0.35,0.45,,
