,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,43,0.132307692,0.132307692,0.0,office
1,2018/6/1 0:05,43,0.132307692,0.132307692,,
2,2018/6/1 0:10,43,0.132307692,0.132307692,,
3,2018/6/1 0:15,43,0.132307692,0.132307692,,
4,2018/6/1 0:20,43,0.132307692,0.132307692,,
5,2018/6/1 0:25,43,0.132307692,0.132307692,,
6,2018/6/1 0:30,43,0.132307692,0.132307692,,
7,2018/6/1 0:35,43,0.132307692,0.132307692,,
8,2018/6/1 0:40,43,0.132307692,0.132307692,,
9,2018/6/1 0:45,43,0.132307692,0.132307692,,
10,2018/6/1 0:50,43,0.132307692,0.132307692,,
11,2018/6/1 0:55,43,0.132307692,0.132307692,,
12,2018/6/1 1:00,43,0.132307692,0.132307692,,
13,2018/6/1 1:05,43,0.132307692,0.132307692,,
14,2018/6/1 1:10,43,0.132307692,0.132307692,,
15,2018/6/1 1:15,43,0.132307692,0.132307692,,
16,2018/6/1 1:20,43,0.132307692,0.132307692,,
17,2018/6/1 1:25,43,0.132307692,0.132307692,,
18,2018/6/1 1:30,43,0.132307692,0.132307692,,
19,2018/6/1 1:35,43,0.132307692,0.132307692,,
20,2018/6/1 1:40,43,0.132307692,0.132307692,,
21,2018/6/1 1:45,43,0.132307692,0.132307692,,
22,2018/6/1 1:50,43,0.132307692,0.132307692,,
23,2018/6/1 1:55,43,0.132307692,0.132307692,,
24,2018/6/1 2:00,43,0.132307692,0.132307692,,
25,2018/6/1 2:05,43,0.132307692,0.132307692,,
26,2018/6/1 2:10,42,0.129230769,0.129230769,,
27,2018/6/1 2:15,42,0.129230769,0.129230769,,
28,2018/6/1 2:20,42,0.129230769,0.129230769,,
29,2018/6/1 2:25,42,0.129230769,0.129230769,,
30,2018/6/1 2:30,42,0.129230769,0.129230769,,
31,2018/6/1 2:35,42,0.129230769,0.129230769,,
32,2018/6/1 2:40,42,0.129230769,0.129230769,,
33,2018/6/1 2:45,42,0.129230769,0.129230769,,
34,2018/6/1 2:50,42,0.129230769,0.129230769,,
35,2018/6/1 2:55,42,0.129230769,0.129230769,,
36,2018/6/1 3:00,42,0.129230769,0.129230769,,
37,2018/6/1 3:05,42,0.129230769,0.129230769,,
38,2018/6/1 3:10,42,0.129230769,0.129230769,,
39,2018/6/1 3:15,42,0.129230769,0.129230769,,
40,2018/6/1 3:20,42,0.129230769,0.129230769,,
41,2018/6/1 3:25,41,0.126153846,0.126153846,,
42,2018/6/1 3:30,41,0.126153846,0.126153846,,
43,2018/6/1 3:35,41,0.126153846,0.126153846,,
44,2018/6/1 3:40,41,0.126153846,0.126153846,,
45,2018/6/1 3:45,41,0.126153846,0.126153846,,
