,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,20,0.04,0.54,0.5,commercial
1,2018/6/1 0:05,19,0.038,0.538,,
2,2018/6/1 0:10,20,0.04,0.54,,
3,2018/6/1 0:15,21,0.042,0.542,,
4,2018/6/1 0:20,21,0.042,0.542,,
5,2018/6/1 0:25,17,0.034,0.534,,
6,2018/6/1 0:30,17,0.034,0.534,,
7,2018/6/1 0:35,17,0.034,0.534,,
8,2018/6/1 0:40,17,0.034,0.534,,
9,2018/6/1 0:45,17,0.034,0.534,,
10,2018/6/1 0:50,16,0.032,0.532,,
11,2018/6/1 0:55,16,0.032,0.532,,
12,2018/6/1 1:00,16,0.032,0.532,,
13,2018/6/1 1:05,16,0.032,0.532,,
14,2018/6/1 1:10,16,0.032,0.532,,
15,2018/6/1 1:15,16,0.032,0.532,,
16,2018/6/1 1:20,15,0.03,0.53,,
17,2018/6/1 1:25,15,0.03,0.53,,
18,2018/6/1 1:30,15,0.03,0.53,,
19,2018/6/1 1:35,14,0.028,0.528,,
20,2018/6/1 1:40,14,0.028,0.528,,
21,2018/6/1 1:45,14,0.028,0.528,,
22,2018/6/1 1:50,11,0.022,0.522,,
23,2018/6/1 1:55,11,0.022,0.522,,
24,2018/6/1 2:00,12,0.024,0.524,,
25,2018/6/1 2:05,12,0.024,0.524,,
26,2018/6/1 2:10,12,0.024,0.524,,
27,2018/6/1 2:15,13,0.026,0.526,,
28,2018/6/1 2:20,13,0.026,0.526,,
29,2018/6/1 2:25,13,0.026,0.526,,
30,2018/6/1 2:30,13,0.026,0.526,,
31,2018/6/1 2:35,14,0.028,0.528,,
32,2018/6/1 2:40,14,0.028,0.528,,
33,2018/6/1 2:45,13,0.026,0.526,,
34,2018/6/1 2:50,13,0.026,0.526,,
35,2018/6/1 2:55,12,0.024,0.524,,
36,2018/6/1 3:00,10,0.02,0.52,,
37,2018/6/1 3:05,10,0.02,0.52,,
38,2018/6/1 3:10,10,0.02,0.52,,
39,2018/6/1 3:15,11,0.022,0.522,,
40,2018/6/1 3:20,12,0.024,0.524,,
41,2018/6/1 3:25,11,0.022,0.522,,
42,2018/6/1 3:30,8,0.016,0.516,,
43,2018/6/1 3:35,9,0.018,0.518,,
44,2018/6/1 3:40,9,0.018,0.518,,
45,2018/6/1 3:45,9,0.018,0.518,,
46,2018/6/1 3:50,9,0.018,0.518,,
47,2018/6/1 3:55,9,0.018,0.518,,
48,2018/6/1 4:00,9,0.018,0.518,,
49,2018/6/1 4:05,9,0.018,0.518,,
50,2018/6/1 4:10,9,0.018,0.518,,
51,2018/6/1 4:15,8,0.016,0.516,,
52,2018/6/1 4:20,8,0.016,0.516,,
53,2018/6/1 4:25,8,0.016,0.516,,
54,2018/6/1 4:30,8,0.016,0.516,,
55,2018/6/1 4:35,8,0.016,0.516,,
56,2018/6/1 4:40,8,0.016,0.516,,
57,2018/6/1 4:45,8,0.016,0.516,,
58,2018/6/1 4:50,8,0.016,0.516,,
59,2018/6/1 4:55,8,0.016,0.516,,
60,2018/6/1 5:00,8,0.016,0.516,,
61,2018/6/1 5:05,8,0.016,0.516,,
62,2018/6/1 5:10,8,0.016,0.516,,
63,2018/6/1 5:15,8,0.016,0.516,,
64,2018/6/1 5:20,8,0.016,0.516,,
65,2018/6/1 5:25,8,0.016,0.516,,
66,2018/6/1 5:30,8,0.016,0.516,,
67,2018/6/1 5:35,8,0.016,0.516,,
68,2018/6/1 5:40,8,0.016,0.516,,
69,2018/6/1 5:45,8,0.016,0.516,,
70,2018/6/1 5:50,8,0.016,0.516,,
71,2018/6/1 5:55,8,0.016,0.516,,
72,2018/6/1 6:00,8,0.016,0.516,,
73,2018/6/1 6:05,7,0.014,0.514,,
74,2018/6/1 6:10,7,0.014,0.514,,
75,2018/6/1 6:15,7,0.014,0.514,,
76,2018/6/1 6:20,7,0.014,0.514,,
77,2018/6/1 6:25,7,0.014,0.514,,
78,2018/6/1 6:30,7,0.014,0.514,,
79,2018/6/1 6:35,7,0.014,0.514,,
80,2018/6/1 6:40,7,0.014,0.514,,
81,2018/6/1 6:45,7,0.014,0.514,,
82,2018/6/1 6:50,7,0.014,0.514,,
83,2018/6/1 6:55,7,0.014,0.514,,
84,2018/6/1 7:00,7,0.014,0.514,,
85,2018/6/1 7:05,7,0.014,0.514,,
86,2018/6/1 7:10,7,0.014,0.514,,
87,2018/6/1 7:15,7,0.014,0.514,,
88,2018/6/1 7:20,9,0.018,0.518,,
89,2018/6/1 7:25,10,0.02,0.52,,
90,2018/6/1 7:30,10,0.02,0.52,,
91,2018/6/1 7:35,10,0.02,0.52,,
92,2018/6/1 7:40,9,0.018,0.518,,
93,2018/6/1 7:45,9,0.018,0.518,,
94,2018/6/1 7:50,8,0.016,0.516,,
95,2018/6/1 7:55,8,0.016,0.516,,
96,2018/6/1 8:00,9,0.018,0.518,,
97,2018/6/1 8:05,9,0.018,0.518,,
98,2018/6/1 8:10,9,0.018,0.518,,
99,2018/6/1 8:15,10,0.02,0.52,,
100,2018/6/1 8:20,11,0.022,0.522,,
101,2018/6/1 8:25,11,0.022,0.522,,
102,2018/6/1 8:30,11,0.022,0.522,,
103,2018/6/1 8:35,11,0.022,0.522,,
104,2018/6/1 8:40,12,0.024,0.524,,
105,2018/6/1 8:45,11,0.022,0.522,,
106,2018/6/1 8:50,11,0.022,0.522,,
107,2018/6/1 8:55,13,0.026,0.526,,
108,2018/6/1 9:00,17,0.034,0.534,,
109,2018/6/1 9:05,18,0.036,0.536,,
110,2018/6/1 9:10,21,0.042,0.542,,
111,2018/6/1 9:15,26,0.052,0.552,,
112,2018/6/1 9:20,26,0.052,0.552,,
113,2018/6/1 9:25,25,0.05,0.55,,
114,2018/6/1 9:30,27,0.054,0.554,,
115,2018/6/1 9:35,26,0.052,0.552,,
116,2018/6/1 9:40,26,0.052,0.552,,
117,2018/6/1 9:45,27,0.054,0.554,,
118,2018/6/1 9:50,31,0.062,0.562,,
119,2018/6/1 9:55,30,0.06,0.56,,
120,2018/6/1 10:00,28,0.056,0.556,,
121,2018/6/1 10:05,28,0.056,0.556,,
122,2018/6/1 10:10,33,0.066,0.566,,
123,2018/6/1 10:15,34,0.068,0.568,,
124,2018/6/1 10:20,35,0.07,0.57,,
125,2018/6/1 10:25,36,0.072,0.572,,
126,2018/6/1 10:30,35,0.07,0.57,,
127,2018/6/1 10:35,38,0.076,0.576,,
128,2018/6/1 10:40,39,0.078,0.578,,
129,2018/6/1 10:45,43,0.086,0.586,,
130,2018/6/1 10:50,54,0.108,0.608,,
131,2018/6/1 10:55,56,0.112,0.612,,
132,2018/6/1 11:00,55,0.11,0.61,,
133,2018/6/1 11:05,58,0.116,0.616,,
134,2018/6/1 11:10,63,0.126,0.626,,
135,2018/6/1 11:15,60,0.12,0.62,,
136,2018/6/1 11:20,59,0.118,0.618,,
137,2018/6/1 11:25,57,0.114,0.614,,
138,2018/6/1 11:30,59,0.118,0.618,,
139,2018/6/1 11:35,59,0.118,0.618,,
140,2018/6/1 11:40,56,0.112,0.612,,
141,2018/6/1 11:45,57,0.114,0.614,,
142,2018/6/1 11:50,60,0.12,0.62,,
143,2018/6/1 11:55,63,0.126,0.626,,
144,2018/6/1 12:00,67,0.134,0.634,,
145,2018/6/1 12:05,71,0.142,0.642,,
146,2018/6/1 12:10,73,0.146,0.646,,
147,2018/6/1 12:15,76,0.152,0.652,,
148,2018/6/1 12:20,75,0.15,0.65,,
149,2018/6/1 12:25,78,0.156,0.656,,
150,2018/6/1 12:30,82,0.164,0.664,,
151,2018/6/1 12:35,85,0.17,0.67,,
152,2018/6/1 12:40,90,0.18,0.68,,
153,2018/6/1 12:45,95,0.19,0.69,,
154,2018/6/1 12:50,96,0.192,0.692,,
155,2018/6/1 12:55,94,0.188,0.688,,
156,2018/6/1 13:00,94,0.188,0.688,,
157,2018/6/1 13:05,91,0.182,0.682,,
158,2018/6/1 13:10,96,0.192,0.692,,
159,2018/6/1 13:15,100,0.2,0.7,,
160,2018/6/1 13:20,99,0.198,0.698,,
161,2018/6/1 13:25,99,0.198,0.698,,
162,2018/6/1 13:30,96,0.192,0.692,,
163,2018/6/1 13:35,92,0.184,0.684,,
164,2018/6/1 13:40,86,0.172,0.672,,
165,2018/6/1 13:45,82,0.164,0.664,,
166,2018/6/1 13:50,77,0.154,0.654,,
167,2018/6/1 13:55,78,0.156,0.656,,
168,2018/6/1 14:00,79,0.158,0.658,,
169,2018/6/1 14:05,79,0.158,0.658,,
170,2018/6/1 14:10,70,0.14,0.64,,
171,2018/6/1 14:15,68,0.136,0.636,,
172,2018/6/1 14:20,71,0.142,0.642,,
173,2018/6/1 14:25,70,0.14,0.64,,
174,2018/6/1 14:30,64,0.128,0.628,,
175,2018/6/1 14:35,63,0.126,0.626,,
176,2018/6/1 14:40,59,0.118,0.618,,
177,2018/6/1 14:45,56,0.112,0.612,,
178,2018/6/1 14:50,53,0.106,0.606,,
179,2018/6/1 14:55,50,0.1,0.6,,
180,2018/6/1 15:00,49,0.098,0.598,,
181,2018/6/1 15:05,46,0.092,0.592,,
182,2018/6/1 15:10,47,0.094,0.594,,
183,2018/6/1 15:15,48,0.096,0.596,,
184,2018/6/1 15:20,45,0.09,0.59,,
185,2018/6/1 15:25,43,0.086,0.586,,
186,2018/6/1 15:30,42,0.084,0.584,,
187,2018/6/1 15:35,46,0.092,0.592,,
188,2018/6/1 15:40,48,0.096,0.596,,
189,2018/6/1 15:45,52,0.104,0.604,,
190,2018/6/1 15:50,51,0.102,0.602,,
191,2018/6/1 15:55,49,0.098,0.598,,
192,2018/6/1 16:00,52,0.104,0.604,,
193,2018/6/1 16:05,54,0.108,0.608,,
194,2018/6/1 16:10,54,0.108,0.608,,
