,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,17,0.425,0.425,0.0,commercial
1,2018/6/1 0:05,17,0.425,0.425,,
2,2018/6/1 0:10,16,0.4,0.4,,
3,2018/6/1 0:15,16,0.4,0.4,,
4,2018/6/1 0:20,16,0.4,0.4,,
5,2018/6/1 0:25,16,0.4,0.4,,
6,2018/6/1 0:30,16,0.4,0.4,,
7,2018/6/1 0:35,16,0.4,0.4,,
8,2018/6/1 0:40,15,0.375,0.375,,
9,2018/6/1 0:45,15,0.375,0.375,,
10,2018/6/1 0:50,15,0.375,0.375,,
11,2018/6/1 0:55,15,0.375,0.375,,
12,2018/6/1 1:00,15,0.375,0.375,,
13,2018/6/1 1:05,15,0.375,0.375,,
14,2018/6/1 1:10,16,0.4,0.4,,
15,2018/6/1 1:15,16,0.4,0.4,,
16,2018/6/1 1:20,16,0.4,0.4,,
17,2018/6/1 1:25,15,0.375,0.375,,
18,2018/6/1 1:30,15,0.375,0.375,,
19,2018/6/1 1:35,15,0.375,0.375,,
20,2018/6/1 1:40,15,0.375,0.375,,
21,2018/6/1 1:45,15,0.375,0.375,,
22,2018/6/1 1:50,15,0.375,0.375,,
23,2018/6/1 1:55,15,0.375,0.375,,
24,2018/6/1 2:00,15,0.375,0.375,,
25,2018/6/1 2:05,15,0.375,0.375,,
26,2018/6/1 2:10,15,0.375,0.375,,
27,2018/6/1 2:15,15,0.375,0.375,,
28,2018/6/1 2:20,15,0.375,0.375,,
29,2018/6/1 2:25,15,0.375,0.375,,
30,2018/6/1 2:30,15,0.375,0.375,,
31,2018/6/1 2:35,15,0.375,0.375,,
32,2018/6/1 2:40,15,0.375,0.375,,
33,2018/6/1 2:45,15,0.375,0.375,,
34,2018/6/1 2:50,15,0.375,0.375,,
35,2018/6/1 2:55,15,0.375,0.375,,
36,2018/6/1 3:00,15,0.375,0.375,,
37,2018/6/1 3:05,15,0.375,0.375,,
38,2018/6/1 3:10,15,0.375,0.375,,
39,2018/6/1 3:15,15,0.375,0.375,,
40,2018/6/1 3:20,13,0.325,0.325,,
41,2018/6/1 3:25,13,0.325,0.325,,
42,2018/6/1 3:30,13,0.325,0.325,,
43,2018/6/1 3:35,13,0.325,0.325,,
44,2018/6/1 3:40,13,0.325,0.325,,
45,2018/6/1 3:45,13,0.325,0.325,,
46,2018/6/1 3:50,13,0.325,0.325,,
47,2018/6/1 3:55,13,0.325,0.325,,
48,2018/6/1 4:00,13,0.325,0.325,,
49,2018/6/1 4:05,13,0.325,0.325,,
50,2018/6/1 4:10,13,0.325,0.325,,
51,2018/6/1 4:15,13,0.325,0.325,,
52,2018/6/1 4:20,13,0.325,0.325,,
53,2018/6/1 4:25,13,0.325,0.325,,
54,2018/6/1 4:30,13,0.325,0.325,,
55,2018/6/1 4:35,13,0.325,0.325,,
56,2018/6/1 4:40,13,0.325,0.325,,
57,2018/6/1 4:45,13,0.325,0.325,,
58,2018/6/1 4:50,13,0.325,0.325,,
59,2018/6/1 4:55,13,0.325,0.325,,
60,2018/6/1 5:00,13,0.325,0.325,,
61,2018/6/1 5:05,13,0.325,0.325,,
62,2018/6/1 5:10,13,0.325,0.325,,
