,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,57,0.38,0.58,0.2,commercial
1,2018/6/1 0:05,57,0.38,0.58,,
2,2018/6/1 0:10,57,0.38,0.58,,
3,2018/6/1 0:15,57,0.38,0.58,,
4,2018/6/1 0:20,55,0.366666667,0.566666667,,
5,2018/6/1 0:25,54,0.36,0.56,,
6,2018/6/1 0:30,53,0.353333333,0.553333333,,
7,2018/6/1 0:35,54,0.36,0.56,,
8,2018/6/1 0:40,54,0.36,0.56,,
9,2018/6/1 0:45,54,0.36,0.56,,
10,2018/6/1 0:50,54,0.36,0.56,,
11,2018/6/1 0:55,55,0.366666667,0.566666667,,
12,2018/6/1 1:00,55,0.366666667,0.566666667,,
13,2018/6/1 1:05,55,0.366666667,0.566666667,,
14,2018/6/1 1:10,55,0.366666667,0.566666667,,
15,2018/6/1 1:15,55,0.366666667,0.566666667,,
16,2018/6/1 1:20,55,0.366666667,0.566666667,,
17,2018/6/1 1:25,55,0.366666667,0.566666667,,
18,2018/6/1 1:30,55,0.366666667,0.566666667,,
19,2018/6/1 1:35,55,0.366666667,0.566666667,,
20,2018/6/1 1:40,55,0.366666667,0.566666667,,
21,2018/6/1 1:45,56,0.373333333,0.573333333,,
22,2018/6/1 1:50,56,0.373333333,0.573333333,,
23,2018/6/1 1:55,55,0.366666667,0.566666667,,
24,2018/6/1 2:00,55,0.366666667,0.566666667,,
25,2018/6/1 2:05,55,0.366666667,0.566666667,,
26,2018/6/1 2:10,55,0.366666667,0.566666667,,
27,2018/6/1 2:15,55,0.366666667,0.566666667,,
28,2018/6/1 2:20,55,0.366666667,0.566666667,,
29,2018/6/1 2:25,54,0.36,0.56,,
30,2018/6/1 2:30,54,0.36,0.56,,
31,2018/6/1 2:35,55,0.366666667,0.566666667,,
32,2018/6/1 2:40,55,0.366666667,0.566666667,,
33,2018/6/1 2:45,55,0.366666667,0.566666667,,
34,2018/6/1 2:50,54,0.36,0.56,,
35,2018/6/1 2:55,54,0.36,0.56,,
36,2018/6/1 3:00,54,0.36,0.56,,
37,2018/6/1 3:05,54,0.36,0.56,,
38,2018/6/1 3:10,54,0.36,0.56,,
39,2018/6/1 3:15,53,0.353333333,0.553333333,,
40,2018/6/1 3:20,53,0.353333333,0.553333333,,
41,2018/6/1 3:25,53,0.353333333,0.553333333,,
42,2018/6/1 3:30,53,0.353333333,0.553333333,,
43,2018/6/1 3:35,53,0.353333333,0.553333333,,
44,2018/6/1 3:40,53,0.353333333,0.553333333,,
45,2018/6/1 3:45,53,0.353333333,0.553333333,,
46,2018/6/1 3:50,53,0.353333333,0.553333333,,
47,2018/6/1 3:55,53,0.353333333,0.553333333,,
48,2018/6/1 4:00,52,0.346666667,0.546666667,,
49,2018/6/1 4:05,53,0.353333333,0.553333333,,
50,2018/6/1 4:10,53,0.353333333,0.553333333,,
51,2018/6/1 4:15,53,0.353333333,0.553333333,,
52,2018/6/1 4:20,53,0.353333333,0.553333333,,
53,2018/6/1 4:25,53,0.353333333,0.553333333,,
54,2018/6/1 4:30,53,0.353333333,0.553333333,,
55,2018/6/1 4:35,53,0.353333333,0.553333333,,
56,2018/6/1 4:40,53,0.353333333,0.553333333,,
57,2018/6/1 4:45,53,0.353333333,0.553333333,,
58,2018/6/1 4:50,53,0.353333333,0.553333333,,
59,2018/6/1 4:55,53,0.353333333,0.553333333,,
60,2018/6/1 5:00,53,0.353333333,0.553333333,,
61,2018/6/1 5:05,53,0.353333333,0.553333333,,
62,2018/6/1 5:10,53,0.353333333,0.553333333,,
63,2018/6/1 5:15,53,0.353333333,0.553333333,,
64,2018/6/1 5:20,53,0.353333333,0.553333333,,
65,2018/6/1 5:25,53,0.353333333,0.553333333,,
66,2018/6/1 5:30,52,0.346666667,0.546666667,,
67,2018/6/1 5:35,52,0.346666667,0.546666667,,
68,2018/6/1 5:40,51,0.34,0.54,,
69,2018/6/1 5:45,51,0.34,0.54,,
70,2018/6/1 5:50,51,0.34,0.54,,
71,2018/6/1 5:55,51,0.34,0.54,,
72,2018/6/1 6:00,51,0.34,0.54,,
73,2018/6/1 6:05,51,0.34,0.54,,
74,2018/6/1 6:10,51,0.34,0.54,,
75,2018/6/1 6:15,51,0.34,0.54,,
76,2018/6/1 6:20,50,0.333333333,0.533333333,,
77,2018/6/1 6:25,50,0.333333333,0.533333333,,
78,2018/6/1 6:30,49,0.326666667,0.526666667,,
79,2018/6/1 6:35,48,0.32,0.52,,
80,2018/6/1 6:40,48,0.32,0.52,,
81,2018/6/1 6:45,48,0.32,0.52,,
82,2018/6/1 6:50,48,0.32,0.52,,
83,2018/6/1 6:55,48,0.32,0.52,,
84,2018/6/1 7:00,47,0.313333333,0.513333333,,
85,2018/6/1 7:05,47,0.313333333,0.513333333,,
86,2018/6/1 7:10,48,0.32,0.52,,
87,2018/6/1 7:15,48,0.32,0.52,,
88,2018/6/1 7:20,48,0.32,0.52,,
89,2018/6/1 7:25,49,0.326666667,0.526666667,,
90,2018/6/1 7:30,48,0.32,0.52,,
91,2018/6/1 7:35,48,0.32,0.52,,
92,2018/6/1 7:40,48,0.32,0.52,,
