,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,520,0.13,0.43,0.3,commercial
1,2018/6/1 0:05,516,0.129,0.429,,
2,2018/6/1 0:10,510,0.1275,0.4275,,
3,2018/6/1 0:15,503,0.12575,0.42575,,
4,2018/6/1 0:20,502,0.1255,0.4255,,
5,2018/6/1 0:25,499,0.12475,0.42475,,
6,2018/6/1 0:30,498,0.1245,0.4245,,
7,2018/6/1 0:35,496,0.124,0.424,,
8,2018/6/1 0:40,493,0.12325,0.42325,,
9,2018/6/1 0:45,490,0.1225,0.4225,,
10,2018/6/1 0:50,489,0.12225,0.42225,,
11,2018/6/1 0:55,488,0.122,0.422,,
12,2018/6/1 1:00,487,0.12175,0.42175,,
13,2018/6/1 1:05,488,0.122,0.422,,
14,2018/6/1 1:10,486,0.1215,0.4215,,
15,2018/6/1 1:15,485,0.12125,0.42125,,
16,2018/6/1 1:20,484,0.121,0.421,,
17,2018/6/1 1:25,483,0.12075,0.42075,,
18,2018/6/1 1:30,482,0.1205,0.4205,,
19,2018/6/1 1:35,482,0.1205,0.4205,,
20,2018/6/1 1:40,480,0.12,0.42,,
21,2018/6/1 1:45,478,0.1195,0.4195,,
22,2018/6/1 1:50,478,0.1195,0.4195,,
23,2018/6/1 1:55,479,0.11975,0.41975,,
24,2018/6/1 2:00,478,0.1195,0.4195,,
25,2018/6/1 2:05,478,0.1195,0.4195,,
26,2018/6/1 2:10,477,0.11925,0.41925,,
27,2018/6/1 2:15,473,0.11825,0.41825,,
28,2018/6/1 2:20,473,0.11825,0.41825,,
29,2018/6/1 2:25,473,0.11825,0.41825,,
30,2018/6/1 2:30,474,0.1185,0.4185,,
31,2018/6/1 2:35,474,0.1185,0.4185,,
32,2018/6/1 2:40,475,0.11875,0.41875,,
33,2018/6/1 2:45,474,0.1185,0.4185,,
34,2018/6/1 2:50,473,0.11825,0.41825,,
35,2018/6/1 2:55,472,0.118,0.418,,
36,2018/6/1 3:00,473,0.11825,0.41825,,
37,2018/6/1 3:05,474,0.1185,0.4185,,
38,2018/6/1 3:10,473,0.11825,0.41825,,
39,2018/6/1 3:15,473,0.11825,0.41825,,
40,2018/6/1 3:20,473,0.11825,0.41825,,
41,2018/6/1 3:25,473,0.11825,0.41825,,
42,2018/6/1 3:30,474,0.1185,0.4185,,
43,2018/6/1 3:35,473,0.11825,0.41825,,
44,2018/6/1 3:40,473,0.11825,0.41825,,
45,2018/6/1 3:45,473,0.11825,0.41825,,
46,2018/6/1 3:50,473,0.11825,0.41825,,
47,2018/6/1 3:55,473,0.11825,0.41825,,
48,2018/6/1 4:00,473,0.11825,0.41825,,
49,2018/6/1 4:05,473,0.11825,0.41825,,
50,2018/6/1 4:10,473,0.11825,0.41825,,
51,2018/6/1 4:15,472,0.118,0.418,,
52,2018/6/1 4:20,472,0.118,0.418,,
53,2018/6/1 4:25,469,0.11725,0.41725,,
54,2018/6/1 4:30,467,0.11675,0.41675,,
55,2018/6/1 4:35,465,0.11625,0.41625,,
56,2018/6/1 4:40,465,0.11625,0.41625,,
57,2018/6/1 4:45,463,0.11575,0.41575,,
58,2018/6/1 4:50,462,0.1155,0.4155,,
59,2018/6/1 4:55,462,0.1155,0.4155,,
60,2018/6/1 5:00,462,0.1155,0.4155,,
61,2018/6/1 5:05,463,0.11575,0.41575,,
62,2018/6/1 5:10,464,0.116,0.416,,
63,2018/6/1 5:15,461,0.11525,0.41525,,
64,2018/6/1 5:20,461,0.11525,0.41525,,
65,2018/6/1 5:25,461,0.11525,0.41525,,
66,2018/6/1 5:30,461,0.11525,0.41525,,
67,2018/6/1 5:35,460,0.115,0.415,,
68,2018/6/1 5:40,459,0.11475,0.41475,,
69,2018/6/1 5:45,459,0.11475,0.41475,,
70,2018/6/1 5:50,457,0.11425,0.41425,,
71,2018/6/1 5:55,456,0.114,0.414,,
72,2018/6/1 6:00,455,0.11375,0.41375,,
73,2018/6/1 6:05,455,0.11375,0.41375,,
74,2018/6/1 6:10,455,0.11375,0.41375,,
75,2018/6/1 6:15,455,0.11375,0.41375,,
76,2018/6/1 6:20,454,0.1135,0.4135,,
77,2018/6/1 6:25,453,0.11325,0.41325,,
78,2018/6/1 6:30,453,0.11325,0.41325,,
79,2018/6/1 6:35,451,0.11275,0.41275,,
80,2018/6/1 6:40,448,0.112,0.412,,
81,2018/6/1 6:45,448,0.112,0.412,,
82,2018/6/1 6:50,448,0.112,0.412,,
83,2018/6/1 6:55,448,0.112,0.412,,
84,2018/6/1 7:00,449,0.11225,0.41225,,
85,2018/6/1 7:05,447,0.11175,0.41175,,
86,2018/6/1 7:10,447,0.11175,0.41175,,
87,2018/6/1 7:15,447,0.11175,0.41175,,
88,2018/6/1 7:20,443,0.11075,0.41075,,
89,2018/6/1 7:25,443,0.11075,0.41075,,
90,2018/6/1 7:30,443,0.11075,0.41075,,
91,2018/6/1 7:35,439,0.10975,0.40975,,
92,2018/6/1 7:40,437,0.10925,0.40925,,
93,2018/6/1 7:45,438,0.1095,0.4095,,
94,2018/6/1 7:50,432,0.108,0.408,,
95,2018/6/1 7:55,428,0.107,0.407,,
96,2018/6/1 8:00,423,0.10575,0.40575,,
97,2018/6/1 8:05,421,0.10525,0.40525,,
98,2018/6/1 8:10,417,0.10425,0.40425,,
99,2018/6/1 8:15,414,0.1035,0.4035,,
100,2018/6/1 8:20,414,0.1035,0.4035,,
101,2018/6/1 8:25,417,0.10425,0.40425,,
