,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,191,0.764,0.764,0.0,residential
1,2018/6/1 0:05,191,0.764,0.764,,
2,2018/6/1 0:10,191,0.764,0.764,,
3,2018/6/1 0:15,192,0.768,0.768,,
4,2018/6/1 0:20,192,0.768,0.768,,
5,2018/6/1 0:25,192,0.768,0.768,,
6,2018/6/1 0:30,191,0.764,0.764,,
7,2018/6/1 0:35,191,0.764,0.764,,
8,2018/6/1 0:40,190,0.76,0.76,,
9,2018/6/1 0:45,190,0.76,0.76,,
10,2018/6/1 0:50,190,0.76,0.76,,
11,2018/6/1 0:55,190,0.76,0.76,,
12,2018/6/1 1:00,190,0.76,0.76,,
13,2018/6/1 1:05,191,0.764,0.764,,
14,2018/6/1 1:10,191,0.764,0.764,,
15,2018/6/1 1:15,191,0.764,0.764,,
16,2018/6/1 1:20,191,0.764,0.764,,
17,2018/6/1 1:25,191,0.764,0.764,,
18,2018/6/1 1:30,191,0.764,0.764,,
19,2018/6/1 1:35,191,0.764,0.764,,
20,2018/6/1 1:40,191,0.764,0.764,,
21,2018/6/1 1:45,191,0.764,0.764,,
22,2018/6/1 1:50,191,0.764,0.764,,
23,2018/6/1 1:55,191,0.764,0.764,,
24,2018/6/1 2:00,191,0.764,0.764,,
25,2018/6/1 2:05,191,0.764,0.764,,
26,2018/6/1 2:10,191,0.764,0.764,,
27,2018/6/1 2:15,191,0.764,0.764,,
28,2018/6/1 2:20,192,0.768,0.768,,
29,2018/6/1 2:25,192,0.768,0.768,,
30,2018/6/1 2:30,192,0.768,0.768,,
31,2018/6/1 2:35,192,0.768,0.768,,
32,2018/6/1 2:40,192,0.768,0.768,,
33,2018/6/1 2:45,192,0.768,0.768,,
34,2018/6/1 2:50,193,0.772,0.772,,
35,2018/6/1 2:55,193,0.772,0.772,,
36,2018/6/1 3:00,193,0.772,0.772,,
37,2018/6/1 3:05,193,0.772,0.772,,
38,2018/6/1 3:10,193,0.772,0.772,,
39,2018/6/1 3:15,193,0.772,0.772,,
40,2018/6/1 3:20,193,0.772,0.772,,
41,2018/6/1 3:25,193,0.772,0.772,,
42,2018/6/1 3:30,193,0.772,0.772,,
43,2018/6/1 3:35,193,0.772,0.772,,
44,2018/6/1 3:40,193,0.772,0.772,,
45,2018/6/1 3:45,193,0.772,0.772,,
46,2018/6/1 3:50,193,0.772,0.772,,
47,2018/6/1 3:55,193,0.772,0.772,,
48,2018/6/1 4:00,193,0.772,0.772,,
49,2018/6/1 4:05,192,0.768,0.768,,
50,2018/6/1 4:10,192,0.768,0.768,,
51,2018/6/1 4:15,192,0.768,0.768,,
52,2018/6/1 4:20,192,0.768,0.768,,
53,2018/6/1 4:25,192,0.768,0.768,,
54,2018/6/1 4:30,192,0.768,0.768,,
55,2018/6/1 4:35,192,0.768,0.768,,
56,2018/6/1 4:40,192,0.768,0.768,,
57,2018/6/1 4:45,192,0.768,0.768,,
58,2018/6/1 4:50,192,0.768,0.768,,
59,2018/6/1 4:55,192,0.768,0.768,,
60,2018/6/1 5:00,192,0.768,0.768,,
61,2018/6/1 5:05,192,0.768,0.768,,
62,2018/6/1 5:10,192,0.768,0.768,,
