,TIME,car_num,RATE,RATE_N,value,type
0,2018/6/1 0:00,19,0.025333333,0.225333333,0.2,commercial
1,2018/6/1 0:05,19,0.025333333,0.225333333,,
2,2018/6/1 0:10,19,0.025333333,0.225333333,,
3,2018/6/1 0:15,19,0.025333333,0.225333333,,
4,2018/6/1 0:20,19,0.025333333,0.225333333,,
5,2018/6/1 0:25,19,0.025333333,0.225333333,,
6,2018/6/1 0:30,18,0.024,0.224,,
7,2018/6/1 0:35,18,0.024,0.224,,
8,2018/6/1 0:40,18,0.024,0.224,,
9,2018/6/1 0:45,18,0.024,0.224,,
10,2018/6/1 0:50,18,0.024,0.224,,
11,2018/6/1 0:55,18,0.024,0.224,,
12,2018/6/1 1:00,18,0.024,0.224,,
13,2018/6/1 1:05,20,0.026666667,0.226666667,,
14,2018/6/1 1:10,20,0.026666667,0.226666667,,
15,2018/6/1 1:15,20,0.026666667,0.226666667,,
16,2018/6/1 1:20,20,0.026666667,0.226666667,,
17,2018/6/1 1:25,20,0.026666667,0.226666667,,
18,2018/6/1 1:30,20,0.026666667,0.226666667,,
19,2018/6/1 1:35,20,0.026666667,0.226666667,,
20,2018/6/1 1:40,20,0.026666667,0.226666667,,
21,2018/6/1 1:45,20,0.026666667,0.226666667,,
22,2018/6/1 1:50,20,0.026666667,0.226666667,,
23,2018/6/1 1:55,20,0.026666667,0.226666667,,
24,2018/6/1 2:00,20,0.026666667,0.226666667,,
25,2018/6/1 2:05,20,0.026666667,0.226666667,,
26,2018/6/1 2:10,20,0.026666667,0.226666667,,
27,2018/6/1 2:15,20,0.026666667,0.226666667,,
28,2018/6/1 2:20,20,0.026666667,0.226666667,,
29,2018/6/1 2:25,20,0.026666667,0.226666667,,
30,2018/6/1 2:30,20,0.026666667,0.226666667,,
31,2018/6/1 2:35,20,0.026666667,0.226666667,,
32,2018/6/1 2:40,20,0.026666667,0.226666667,,
33,2018/6/1 2:45,20,0.026666667,0.226666667,,
34,2018/6/1 2:50,20,0.026666667,0.226666667,,
35,2018/6/1 2:55,20,0.026666667,0.226666667,,
36,2018/6/1 3:00,20,0.026666667,0.226666667,,
37,2018/6/1 3:05,20,0.026666667,0.226666667,,
38,2018/6/1 3:10,20,0.026666667,0.226666667,,
39,2018/6/1 3:15,20,0.026666667,0.226666667,,
40,2018/6/1 3:20,20,0.026666667,0.226666667,,
41,2018/6/1 3:25,20,0.026666667,0.226666667,,
42,2018/6/1 3:30,20,0.026666667,0.226666667,,
43,2018/6/1 3:35,20,0.026666667,0.226666667,,
44,2018/6/1 3:40,20,0.026666667,0.226666667,,
45,2018/6/1 3:45,20,0.026666667,0.226666667,,
46,2018/6/1 3:50,20,0.026666667,0.226666667,,
47,2018/6/1 3:55,20,0.026666667,0.226666667,,
48,2018/6/1 4:00,19,0.025333333,0.225333333,,
49,2018/6/1 4:05,20,0.026666667,0.226666667,,
50,2018/6/1 4:10,21,0.028,0.228,,
51,2018/6/1 4:15,21,0.028,0.228,,
52,2018/6/1 4:20,21,0.028,0.228,,
53,2018/6/1 4:25,21,0.028,0.228,,
54,2018/6/1 4:30,21,0.028,0.228,,
55,2018/6/1 4:35,23,0.030666667,0.230666667,,
56,2018/6/1 4:40,25,0.033333333,0.233333333,,
57,2018/6/1 4:45,26,0.034666667,0.234666667,,
58,2018/6/1 4:50,27,0.036,0.236,,
59,2018/6/1 4:55,28,0.037333333,0.237333333,,
60,2018/6/1 5:00,31,0.041333333,0.241333333,,
61,2018/6/1 5:05,36,0.048,0.248,,
62,2018/6/1 5:10,39,0.052,0.252,,
63,2018/6/1 5:15,43,0.057333333,0.257333333,,
64,2018/6/1 5:20,49,0.065333333,0.265333333,,
65,2018/6/1 5:25,55,0.073333333,0.273333333,,
66,2018/6/1 5:30,59,0.078666667,0.278666667,,
67,2018/6/1 5:35,64,0.085333333,0.285333333,,
68,2018/6/1 5:40,64,0.085333333,0.285333333,,
69,2018/6/1 5:45,65,0.086666667,0.286666667,,
70,2018/6/1 5:50,67,0.089333333,0.289333333,,
71,2018/6/1 5:55,67,0.089333333,0.289333333,,
72,2018/6/1 6:00,72,0.096,0.296,,
73,2018/6/1 6:05,77,0.102666667,0.302666667,,
74,2018/6/1 6:10,77,0.102666667,0.302666667,,
75,2018/6/1 6:15,80,0.106666667,0.306666667,,
76,2018/6/1 6:20,86,0.114666667,0.314666667,,
77,2018/6/1 6:25,88,0.117333333,0.317333333,,
78,2018/6/1 6:30,88,0.117333333,0.317333333,,
79,2018/6/1 6:35,91,0.121333333,0.321333333,,
80,2018/6/1 6:40,97,0.129333333,0.329333333,,
81,2018/6/1 6:45,103,0.137333333,0.337333333,,
82,2018/6/1 6:50,106,0.141333333,0.341333333,,
83,2018/6/1 6:55,115,0.153333333,0.353333333,,
84,2018/6/1 7:00,122,0.162666667,0.362666667,,
85,2018/6/1 7:05,125,0.166666667,0.366666667,,
86,2018/6/1 7:10,132,0.176,0.376,,
87,2018/6/1 7:15,140,0.186666667,0.386666667,,
88,2018/6/1 7:20,158,0.210666667,0.410666667,,
89,2018/6/1 7:25,165,0.22,0.42,,
90,2018/6/1 7:30,168,0.224,0.424,,
91,2018/6/1 7:35,173,0.230666667,0.430666667,,
92,2018/6/1 7:40,177,0.236,0.436,,
93,2018/6/1 7:45,181,0.241333333,0.441333333,,
94,2018/6/1 7:50,184,0.245333333,0.445333333,,
95,2018/6/1 7:55,189,0.252,0.452,,
96,2018/6/1 8:00,194,0.258666667,0.458666667,,
97,2018/6/1 8:05,195,0.26,0.46,,
98,2018/6/1 8:10,199,0.265333333,0.465333333,,
99,2018/6/1 8:15,206,0.274666667,0.474666667,,
100,2018/6/1 8:20,216,0.288,0.488,,
101,2018/6/1 8:25,211,0.281333333,0.481333333,,
102,2018/6/1 8:30,211,0.281333333,0.481333333,,
103,2018/6/1 8:35,210,0.28,0.48,,
104,2018/6/1 8:40,214,0.285333333,0.485333333,,
105,2018/6/1 8:45,218,0.290666667,0.490666667,,
106,2018/6/1 8:50,222,0.296,0.496,,
107,2018/6/1 8:55,225,0.3,0.5,,
108,2018/6/1 9:00,230,0.306666667,0.506666667,,
109,2018/6/1 9:05,236,0.314666667,0.514666667,,
110,2018/6/1 9:10,240,0.32,0.52,,
111,2018/6/1 9:15,245,0.326666667,0.526666667,,
112,2018/6/1 9:20,254,0.338666667,0.538666667,,
113,2018/6/1 9:25,258,0.344,0.544,,
114,2018/6/1 9:30,256,0.341333333,0.541333333,,
115,2018/6/1 9:35,265,0.353333333,0.553333333,,
116,2018/6/1 9:40,273,0.364,0.564,,
117,2018/6/1 9:45,275,0.366666667,0.566666667,,
118,2018/6/1 9:50,283,0.377333333,0.577333333,,
119,2018/6/1 9:55,291,0.388,0.588,,
120,2018/6/1 10:00,285,0.38,0.58,,
121,2018/6/1 10:05,285,0.38,0.58,,
122,2018/6/1 10:10,289,0.385333333,0.585333333,,
123,2018/6/1 10:15,285,0.38,0.58,,
124,2018/6/1 10:20,292,0.389333333,0.589333333,,
125,2018/6/1 10:25,297,0.396,0.596,,
126,2018/6/1 10:30,296,0.394666667,0.594666667,,
127,2018/6/1 10:35,299,0.398666667,0.598666667,,
128,2018/6/1 10:40,303,0.404,0.604,,
129,2018/6/1 10:45,309,0.412,0.612,,
